species,observation_id,observation_url,photo_id,photo_url_original,licence,attribution,observer_login,observer_name,observed_on,place_guess,quality_grade,obscured,latitude,longitude,width,height,downloaded,file,size_obtained
Cyrtosperma merkusii,371578471,https://www.inaturalist.org/observations/371578471,678917061,https://inaturalist-open-data.s3.amazonaws.com/photos/678917061/original.jpg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",pchi45,呂一起(Lyu yi-chi),2026-06-14,"Bilar, Central Visayas, PH",needs_id,False,9.70597,124.1101138333,2048,1536,yes,merkusii/inat-371578471-678917061-pchi45.jpg,original
Cyrtosperma merkusii,371578471,https://www.inaturalist.org/observations/371578471,678917054,https://inaturalist-open-data.s3.amazonaws.com/photos/678917054/original.jpg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",pchi45,呂一起(Lyu yi-chi),2026-06-14,"Bilar, Central Visayas, PH",needs_id,False,9.70597,124.1101138333,1536,2048,yes,merkusii/inat-371578471-678917054-pchi45.jpg,original
Cyrtosperma merkusii,371578471,https://www.inaturalist.org/observations/371578471,678917058,https://inaturalist-open-data.s3.amazonaws.com/photos/678917058/original.jpg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",pchi45,呂一起(Lyu yi-chi),2026-06-14,"Bilar, Central Visayas, PH",needs_id,False,9.70597,124.1101138333,2048,1536,yes,merkusii/inat-371578471-678917058-pchi45.jpg,original
Cyrtosperma merkusii,371593722,https://www.inaturalist.org/observations/371593722,678943501,https://inaturalist-open-data.s3.amazonaws.com/photos/678943501/original.jpg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",pchi45,呂一起(Lyu yi-chi),2026-06-14,"Bilar, PH-BO, PH",research,False,9.7054833333,124.1102138333,2048,1536,yes,merkusii/inat-371593722-678943501-pchi45.jpg,original
Cyrtosperma merkusii,371593722,https://www.inaturalist.org/observations/371593722,678943443,https://inaturalist-open-data.s3.amazonaws.com/photos/678943443/original.jpg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",pchi45,呂一起(Lyu yi-chi),2026-06-14,"Bilar, PH-BO, PH",research,False,9.7054833333,124.1102138333,1536,2048,yes,merkusii/inat-371593722-678943443-pchi45.jpg,original
Cyrtosperma merkusii,371593722,https://www.inaturalist.org/observations/371593722,678943440,https://inaturalist-open-data.s3.amazonaws.com/photos/678943440/original.jpg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",pchi45,呂一起(Lyu yi-chi),2026-06-14,"Bilar, PH-BO, PH",research,False,9.7054833333,124.1102138333,1536,2048,yes,merkusii/inat-371593722-678943440-pchi45.jpg,original
Cyrtosperma merkusii,371593722,https://www.inaturalist.org/observations/371593722,678943439,https://inaturalist-open-data.s3.amazonaws.com/photos/678943439/original.jpg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",pchi45,呂一起(Lyu yi-chi),2026-06-14,"Bilar, PH-BO, PH",research,False,9.7054833333,124.1102138333,1536,2048,yes,merkusii/inat-371593722-678943439-pchi45.jpg,original
Cyrtosperma merkusii,371593722,https://www.inaturalist.org/observations/371593722,678943504,https://inaturalist-open-data.s3.amazonaws.com/photos/678943504/original.jpg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",pchi45,呂一起(Lyu yi-chi),2026-06-14,"Bilar, PH-BO, PH",research,False,9.7054833333,124.1102138333,1536,2048,yes,merkusii/inat-371593722-678943504-pchi45.jpg,original
Cyrtosperma macrotum,373447122,https://www.inaturalist.org/observations/373447122,682492141,https://inaturalist-open-data.s3.amazonaws.com/photos/682492141/original.jpg,cc-by-nc,"(c) Refer Iqbal, some rights reserved (CC BY-NC)",referiqbal,Refer Iqbal,2026-06-01,"Kabupaten Mimika, Papua Tengah, Indonesia",research,False,-4.5563638889,136.7743472222,1152,2048,yes,macrotum/inat-373447122-682492141-referiqbal.jpg,original
Cyrtosperma hambalii,374252653,https://www.inaturalist.org/observations/374252653,684040819,https://inaturalist-open-data.s3.amazonaws.com/photos/684040819/original.jpg,cc-by-nc,"(c) Refer Iqbal, some rights reserved (CC BY-NC)",referiqbal,Refer Iqbal,2026-06-05,"Kabupaten Mimika, Papua Tengah, Indonesia",needs_id,False,-4.5230722222,136.7642361111,1536,2048,yes,hambalii/inat-374252653-684040819-referiqbal.jpg,original
Cyrtosperma hambalii,375745874,https://www.inaturalist.org/observations/375745874,686950778,https://inaturalist-open-data.s3.amazonaws.com/photos/686950778/original.jpg,cc-by-nc,"(c) Refer Iqbal, some rights reserved (CC BY-NC)",referiqbal,Refer Iqbal,2026-06-09,"Kabupaten Mimika, Papua Tengah, Indonesia",needs_id,False,-4.5304666667,136.8064277778,1536,2048,yes,hambalii/inat-375745874-686950778-referiqbal.jpg,original
Cyrtosperma merkusii,378956709,https://www.inaturalist.org/observations/378956709,693138337,https://inaturalist-open-data.s3.amazonaws.com/photos/693138337/original.jpg,cc-by-nc,"(c) Vegeloving_General-use_Pesticide_60ml, some rights reserved (CC BY-NC)",vegeloving_general-use_pesticide_60ml,Vegeloving_General-use_Pesticide_60ml,2026-07-07,"Tanglin, Singapore",needs_id,False,1.3141908634,103.8142805298,1365,2048,yes,merkusii/inat-378956709-693138337-vegeloving-general-use-pesticide-60ml.jpg,original
Cyrtosperma merkusii,378956709,https://www.inaturalist.org/observations/378956709,693138347,https://inaturalist-open-data.s3.amazonaws.com/photos/693138347/original.jpg,cc-by-nc,"(c) Vegeloving_General-use_Pesticide_60ml, some rights reserved (CC BY-NC)",vegeloving_general-use_pesticide_60ml,Vegeloving_General-use_Pesticide_60ml,2026-07-07,"Tanglin, Singapore",needs_id,False,1.3141908634,103.8142805298,1365,2048,yes,merkusii/inat-378956709-693138347-vegeloving-general-use-pesticide-60ml.jpg,original
Cyrtosperma macrotum,379033533,https://www.inaturalist.org/observations/379033533,693296772,https://static.inaturalist.org/photos/693296772/original.jpg,all rights reserved,"(c) Dwi Suratman, all rights reserved",dwisuratman,Dwi Suratman,2026-07-07,"Waibo, Salawati Tengah, Kabupaten Raja Ampat, Papua Barat Daya, Indonesia",needs_id,False,-1.0316049941,131.0251020268,1536,2048,yes,macrotum/inat-379033533-693296772-dwisuratman.jpg,original
Cyrtosperma macrotum,379033533,https://www.inaturalist.org/observations/379033533,693653606,https://static.inaturalist.org/photos/693653606/original.jpg,all rights reserved,"(c) Dwi Suratman, all rights reserved",dwisuratman,Dwi Suratman,2026-07-07,"Waibo, Salawati Tengah, Kabupaten Raja Ampat, Papua Barat Daya, Indonesia",needs_id,False,-1.0316049941,131.0251020268,1536,2048,yes,macrotum/inat-379033533-693653606-dwisuratman.jpg,original
Cyrtosperma johnstonii,379290544,https://www.inaturalist.org/observations/379290544,693787854,https://inaturalist-open-data.s3.amazonaws.com/photos/693787854/original.jpg,cc-by-nc,"(c) Alexander M Duggie, some rights reserved (CC BY-NC)",amduggie,Alexander M Duggie,2026-07-05,"บ้านครัวเหนือ Saen Saep, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",casual,False,13.7491866997,100.5280771997,2048,1153,yes,johnstonii/inat-379290544-693787854-amduggie.jpg,original
Cyrtosperma johnstonii,379290544,https://www.inaturalist.org/observations/379290544,693787888,https://inaturalist-open-data.s3.amazonaws.com/photos/693787888/original.jpg,cc-by-nc,"(c) Alexander M Duggie, some rights reserved (CC BY-NC)",amduggie,Alexander M Duggie,2026-07-05,"บ้านครัวเหนือ Saen Saep, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",casual,False,13.7491866997,100.5280771997,2048,1153,yes,johnstonii/inat-379290544-693787888-amduggie.jpg,original
Cyrtosperma johnstonii,379290544,https://www.inaturalist.org/observations/379290544,693787918,https://inaturalist-open-data.s3.amazonaws.com/photos/693787918/original.jpg,cc-by-nc,"(c) Alexander M Duggie, some rights reserved (CC BY-NC)",amduggie,Alexander M Duggie,2026-07-05,"บ้านครัวเหนือ Saen Saep, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",casual,False,13.7491866997,100.5280771997,2048,1153,yes,johnstonii/inat-379290544-693787918-amduggie.jpg,original
Cyrtosperma johnstonii,380244744,https://www.inaturalist.org/observations/380244744,695639607,https://inaturalist-open-data.s3.amazonaws.com/photos/695639607/original.jpg,cc-by-nc,"(c) Slug, some rights reserved (CC BY-NC)",harithkz,Slug,2026-07-10,,casual,True,,,1542,2048,yes,johnstonii/inat-380244744-695639607-harithkz.jpg,original
Cyrtosperma johnstonii,380244744,https://www.inaturalist.org/observations/380244744,695639634,https://inaturalist-open-data.s3.amazonaws.com/photos/695639634/original.jpg,cc-by-nc,"(c) Slug, some rights reserved (CC BY-NC)",harithkz,Slug,2026-07-10,,casual,True,,,1542,2048,yes,johnstonii/inat-380244744-695639634-harithkz.jpg,original
Cyrtosperma johnstonii,380244744,https://www.inaturalist.org/observations/380244744,695639673,https://inaturalist-open-data.s3.amazonaws.com/photos/695639673/original.jpg,cc-by-nc,"(c) Slug, some rights reserved (CC BY-NC)",harithkz,Slug,2026-07-10,,casual,True,,,1542,2048,yes,johnstonii/inat-380244744-695639673-harithkz.jpg,original
Cyrtosperma merkusii,380572312,https://www.inaturalist.org/observations/380572312,696266306,https://inaturalist-open-data.s3.amazonaws.com/photos/696266306/original.jpg,cc-by-nc,"(c) Arthur Teo, some rights reserved (CC BY-NC)",arthur53684,Arthur Teo,2026-07-11,"Tyersall Ave, Singapore, SG, SG",research,False,1.3102416667,103.81495,2048,1536,yes,merkusii/inat-380572312-696266306-arthur53684.jpg,original
Cyrtosperma giganteum,382801610,https://www.inaturalist.org/observations/382801610,700571844,https://inaturalist-open-data.s3.amazonaws.com/photos/700571844/original.jpg,cc-by-nc,"(c) Nusantara Wilderness, some rights reserved (CC BY-NC)",nusantara_wilderness,Nusantara Wilderness,2026-07-19,"Sleman, Yogyakarta, ID",casual,False,-7.6915934309,110.4256084419,1536,2048,yes,giganteum/inat-382801610-700571844-nusantara-wilderness.jpg,original
Cyrtosperma giganteum,382801610,https://www.inaturalist.org/observations/382801610,700572047,https://inaturalist-open-data.s3.amazonaws.com/photos/700572047/original.jpg,cc-by-nc,"(c) Nusantara Wilderness, some rights reserved (CC BY-NC)",nusantara_wilderness,Nusantara Wilderness,2026-07-19,"Sleman, Yogyakarta, ID",casual,False,-7.6915934309,110.4256084419,1536,2048,yes,giganteum/inat-382801610-700572047-nusantara-wilderness.jpg,original
Cyrtosperma giganteum,382801610,https://www.inaturalist.org/observations/382801610,700572049,https://inaturalist-open-data.s3.amazonaws.com/photos/700572049/original.jpg,cc-by-nc,"(c) Nusantara Wilderness, some rights reserved (CC BY-NC)",nusantara_wilderness,Nusantara Wilderness,2026-07-19,"Sleman, Yogyakarta, ID",casual,False,-7.6915934309,110.4256084419,1536,2048,yes,giganteum/inat-382801610-700572049-nusantara-wilderness.jpg,original
Cyrtosperma cuspidispathum,382801843,https://www.inaturalist.org/observations/382801843,700572309,https://inaturalist-open-data.s3.amazonaws.com/photos/700572309/original.jpg,cc-by-nc,"(c) Nusantara Wilderness, some rights reserved (CC BY-NC)",nusantara_wilderness,Nusantara Wilderness,2026-07-19,"Sleman, Yogyakarta, ID",casual,False,-7.6916566169,110.4254265849,1536,2048,yes,cuspidispathum/inat-382801843-700572309-nusantara-wilderness.jpg,original
Cyrtosperma cuspidispathum,382801843,https://www.inaturalist.org/observations/382801843,700572310,https://inaturalist-open-data.s3.amazonaws.com/photos/700572310/original.jpg,cc-by-nc,"(c) Nusantara Wilderness, some rights reserved (CC BY-NC)",nusantara_wilderness,Nusantara Wilderness,2026-07-19,"Sleman, Yogyakarta, ID",casual,False,-7.6916566169,110.4254265849,1536,2048,yes,cuspidispathum/inat-382801843-700572310-nusantara-wilderness.jpg,original
Cyrtosperma cuspidispathum,382801843,https://www.inaturalist.org/observations/382801843,700572300,https://inaturalist-open-data.s3.amazonaws.com/photos/700572300/original.jpg,cc-by-nc,"(c) Nusantara Wilderness, some rights reserved (CC BY-NC)",nusantara_wilderness,Nusantara Wilderness,2026-07-19,"Sleman, Yogyakarta, ID",casual,False,-7.6916566169,110.4254265849,1536,2048,yes,cuspidispathum/inat-382801843-700572300-nusantara-wilderness.jpg,original
Cyrtosperma johnstonii,382802063,https://www.inaturalist.org/observations/382802063,700572699,https://inaturalist-open-data.s3.amazonaws.com/photos/700572699/original.jpg,cc-by-nc,"(c) Nusantara Wilderness, some rights reserved (CC BY-NC)",nusantara_wilderness,Nusantara Wilderness,2026-07-19,"Sleman, Yogyakarta, ID",casual,False,-7.6916754273,110.4255376221,1536,2048,yes,johnstonii/inat-382802063-700572699-nusantara-wilderness.jpg,original
Cyrtosperma johnstonii,382802063,https://www.inaturalist.org/observations/382802063,700572703,https://inaturalist-open-data.s3.amazonaws.com/photos/700572703/original.jpg,cc-by-nc,"(c) Nusantara Wilderness, some rights reserved (CC BY-NC)",nusantara_wilderness,Nusantara Wilderness,2026-07-19,"Sleman, Yogyakarta, ID",casual,False,-7.6916754273,110.4255376221,1536,2048,yes,johnstonii/inat-382802063-700572703-nusantara-wilderness.jpg,original
Cyrtosperma merkusii,382802160,https://www.inaturalist.org/observations/382802160,700572830,https://inaturalist-open-data.s3.amazonaws.com/photos/700572830/original.jpg,cc-by-nc,"(c) Nusantara Wilderness, some rights reserved (CC BY-NC)",nusantara_wilderness,Nusantara Wilderness,2026-07-19,"Jalan Nglengkong Besi, Sleman, Yogyakarta, ID",casual,False,-7.6915054322,110.4252718568,1536,2048,yes,merkusii/inat-382802160-700572830-nusantara-wilderness.jpg,original
Cyrtosperma merkusii,382802160,https://www.inaturalist.org/observations/382802160,700572829,https://inaturalist-open-data.s3.amazonaws.com/photos/700572829/original.jpg,cc-by-nc,"(c) Nusantara Wilderness, some rights reserved (CC BY-NC)",nusantara_wilderness,Nusantara Wilderness,2026-07-19,"Jalan Nglengkong Besi, Sleman, Yogyakarta, ID",casual,False,-7.6915054322,110.4252718568,1536,2048,yes,merkusii/inat-382802160-700572829-nusantara-wilderness.jpg,original
Cyrtosperma merkusii,383264173,https://www.inaturalist.org/observations/383264173,701463249,https://inaturalist-open-data.s3.amazonaws.com/photos/701463249/original.jpg,cc-by-nc,"(c) Bayan Izzani, some rights reserved (CC BY-NC)",bayanizzani,Bayan Izzani,2026-07-18,"9RX2+M7Q Akuatik Park, RT.04/RW.02, Paledang, Bogor Tengah, Bogor City, West Java 16122, Indonesia",casual,False,-6.6006135997,106.8009282997,1536,2048,yes,merkusii/inat-383264173-701463249-bayanizzani.jpg,original
Cyrtosperma merkusii,383264173,https://www.inaturalist.org/observations/383264173,701463312,https://inaturalist-open-data.s3.amazonaws.com/photos/701463312/original.jpg,cc-by-nc,"(c) Bayan Izzani, some rights reserved (CC BY-NC)",bayanizzani,Bayan Izzani,2026-07-18,"9RX2+M7Q Akuatik Park, RT.04/RW.02, Paledang, Bogor Tengah, Bogor City, West Java 16122, Indonesia",casual,False,-6.6006135997,106.8009282997,1536,2048,yes,merkusii/inat-383264173-701463312-bayanizzani.jpg,original
Cyrtosperma merkusii,383264173,https://www.inaturalist.org/observations/383264173,701463345,https://inaturalist-open-data.s3.amazonaws.com/photos/701463345/original.jpg,cc-by-nc,"(c) Bayan Izzani, some rights reserved (CC BY-NC)",bayanizzani,Bayan Izzani,2026-07-18,"9RX2+M7Q Akuatik Park, RT.04/RW.02, Paledang, Bogor Tengah, Bogor City, West Java 16122, Indonesia",casual,False,-6.6006135997,106.8009282997,1536,2048,yes,merkusii/inat-383264173-701463345-bayanizzani.jpg,original
Cyrtosperma johnstonii,383264527,https://www.inaturalist.org/observations/383264527,701463839,https://inaturalist-open-data.s3.amazonaws.com/photos/701463839/original.jpg,cc-by-nc,"(c) Bayan Izzani, some rights reserved (CC BY-NC)",bayanizzani,Bayan Izzani,2026-07-18,"9RX2+M7Q Akuatik Park, RT.04/RW.02, Paledang, Bogor Tengah, Bogor City, West Java 16122, Indonesia",casual,False,-6.6006324997,106.8006531,1536,2048,yes,johnstonii/inat-383264527-701463839-bayanizzani.jpg,original
Cyrtosperma johnstonii,383264527,https://www.inaturalist.org/observations/383264527,701463908,https://inaturalist-open-data.s3.amazonaws.com/photos/701463908/original.jpg,cc-by-nc,"(c) Bayan Izzani, some rights reserved (CC BY-NC)",bayanizzani,Bayan Izzani,2026-07-18,"9RX2+M7Q Akuatik Park, RT.04/RW.02, Paledang, Bogor Tengah, Bogor City, West Java 16122, Indonesia",casual,False,-6.6006324997,106.8006531,1536,2048,yes,johnstonii/inat-383264527-701463908-bayanizzani.jpg,original
Cyrtosperma johnstonii,383264527,https://www.inaturalist.org/observations/383264527,701463951,https://inaturalist-open-data.s3.amazonaws.com/photos/701463951/original.jpg,cc-by-nc,"(c) Bayan Izzani, some rights reserved (CC BY-NC)",bayanizzani,Bayan Izzani,2026-07-18,"9RX2+M7Q Akuatik Park, RT.04/RW.02, Paledang, Bogor Tengah, Bogor City, West Java 16122, Indonesia",casual,False,-6.6006324997,106.8006531,1536,2048,yes,johnstonii/inat-383264527-701463951-bayanizzani.jpg,original
Cyrtosperma cuspidispathum,385906799,https://www.inaturalist.org/observations/385906799,706531890,https://inaturalist-open-data.s3.amazonaws.com/photos/706531890/original.jpg,cc-by-nc,"(c) Refer Iqbal, some rights reserved (CC BY-NC)",referiqbal,Refer Iqbal,2026-07-07,"Nengke, Distrik Pantai Timur Bagian Barat, Kabupaten Sarmi, Papua, Indonesia",needs_id,False,-2.0369968,139.1170862,1152,2048,yes,cuspidispathum/inat-385906799-706531890-referiqbal.jpg,original
Cyrtosperma merkusii,386212580,https://www.inaturalist.org/observations/386212580,707118641,https://inaturalist-open-data.s3.amazonaws.com/photos/707118641/original.jpg,cc-by-nc,"(c) Tongtai Zhou, some rights reserved (CC BY-NC)",z_cuti,Tongtai Zhou,2026-07-29,"Singapore, SG, SG",research,False,1.3150833333,103.814445,1536,2048,yes,merkusii/inat-386212580-707118641-z-cuti.jpg,original
Cyrtosperma merkusii,394273818,https://www.inaturalist.org/observations/394273818,722789583,https://inaturalist-open-data.s3.amazonaws.com/photos/722789583/original.jpg,cc-by-nc,"(c) jfeig, some rights reserved (CC BY-NC)",jfeig,,2026-08-17,"Papeari, Teva I Uta, Polynésie française",needs_id,False,-17.7585683672,-149.3686359722,1542,2048,yes,merkusii/inat-394273818-722789583-jfeig.jpg,original
